time,arrival_time,sensor,local_track_id,callsign_true,x,y,z,vx,vy,vz,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
50.0,51.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,366746.5354977768,22441.692510428074,-8182.120257242315,-182.8606624119223,-39.561805130938986,-1.3959290895427054,10,300.0,7.0,False
50.0,51.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,372030.2083037466,28442.033704968424,-5730.3059441042105,67.30284031928414,63.830631208532935,9.65095683209508,10,300.0,7.0,False
50.0,50.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-82400.99104157831,29034.401369018018,-6985.224934889565,-64.5937015267195,49.76387262875979,8.609984692671482,10,80.0,2.0,False
50.0,50.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,367083.3101039232,23346.77175072163,-7108.28659018362,-169.89898921349953,-41.96612365109102,6.747001336598524,10,80.0,2.0,False
50.0,50.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,367071.77210804255,24154.996113148663,-6680.3502785322735,-171.63602473201772,-47.344061804018196,3.1418593860057036,10,150.0,4.0,False
50.0,50.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,372569.21347214177,28896.139321483068,-7336.960405720128,60.917067848506946,52.46680265989947,-2.129898068403718,10,150.0,4.0,False
50.0,51.5,RADAR_C,RADAR_C-CL-50-0,CLUTTER,217397.07945986412,161581.9904488679,2223.7285289512383,-17.852695091246645,2.4742587911597753,-2.986165039570004,2,1000.0,15.0,True
50.0,50.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81222.23558692409,-406505.1300899066,-6308.677042286256,-40.05809737996362,-45.77678434939979,5.726588243470229,10,80.0,2.0,False
50.0,51.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,-82700.61678556392,29176.873262228146,-7230.092214777068,-69.37814777035653,61.96280106173339,6.167490290311672,10,300.0,7.0,False
50.0,50.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,372280.5738800665,29431.295754694234,-7059.868687523432,65.5393200304911,50.02662310057913,5.124275822802344,10,80.0,2.0,False
52.5,52.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,372456.8717563497,29122.61544253767,-7331.699607632738,66.62522353336766,50.758465557993134,7.67924620689321,10,80.0,2.0,False
52.5,52.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-82481.76847185449,29014.71032891859,-6971.375976229497,-69.02051934042117,51.55251233299565,9.08774018698293,10,80.0,2.0,False
52.5,52.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-80863.87802409322,-406625.5241034072,-7241.065730712574,-42.19490726659203,-49.52439345276502,8.576176713752321,10,80.0,2.0,False
52.5,52.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,366697.99095223605,23309.727403728484,-7085.502327536825,-184.50338390474235,-21.136626485326584,4.6020276069650805,10,80.0,2.0,False
55.0,55.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81138.85680054636,-406845.44303465897,-7375.109482460603,-46.46304936768728,-49.843482984384636,7.467495787043141,10,80.0,2.0,False
55.0,55.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-83098.8132020885,29257.405475157153,-7036.989596401643,-75.51807789298512,45.48319577618504,3.285024934458112,10,150.0,4.0,False
55.0,55.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,372567.11877340556,28769.8346709355,-7469.264303520926,69.82825602606407,55.17619449930823,3.568583647917417,10,80.0,2.0,False
55.0,55.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,366333.99056488404,22851.54841840972,-6537.339523220265,-195.86547295645704,-6.90201678088984,6.016115473327792,10,80.0,2.0,False
55.0,55.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-82009.2566378706,-406705.06369427964,-6722.024305701889,-45.05579039754096,-55.56064947776473,5.238660156234294,10,150.0,4.0,False
55.0,55.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,366573.67849602713,22937.185693169682,-6414.16591016982,-188.39218756342302,-0.693462539748988,14.393779228323481,10,150.0,4.0,False
55.0,55.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-82629.47991274238,29203.703538349055,-7044.529837871505,-71.0091552040919,48.77580884399644,5.966541691475473,10,80.0,2.0,False
57.5,57.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-82888.07024965541,29368.318820188615,-7056.211031448502,-70.56985668600316,50.19016113588449,5.45017927108368,10,80.0,2.0,False
57.5,57.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,366093.3414518461,23008.324152962887,-6989.8668228546985,-189.4109647911904,1.7089759392297161,4.365729665897572,10,80.0,2.0,False
57.5,57.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,372821.49805385695,29361.920884835792,-6862.521650310794,72.14968830774951,54.73774882434616,3.24795364695893,10,80.0,2.0,False
57.5,57.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81257.35442697273,-406947.6084093076,-6812.632885913467,-47.05622188058775,-53.177482252180596,5.328046330601425,10,80.0,2.0,False
60.0,60.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83244.00425275374,29424.26914277961,-7042.968935358281,-72.42983949142929,51.42373867777112,4.717544421594753,10,80.0,2.0,False
60.0,60.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,372980.27230331587,30261.35318524216,-7239.94780167204,73.5916527723572,52.25504526594015,8.169243626479451,10,80.0,2.0,False
60.0,61.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,372425.8515031316,29455.20999402195,-6000.903777406459,69.44096382122976,64.87855805268742,-6.534359995901554,10,300.0,7.0,False
60.0,60.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81276.7879375402,-407060.2158454802,-6294.057168448531,-43.30093685241854,-52.12524087432417,6.106133686974156,10,80.0,2.0,False
60.0,60.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,365668.43610959343,22429.22438282014,-7141.499608590441,-179.31759866371416,13.872714681037492,7.016563021654692,10,80.0,2.0,False
60.0,61.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,-81322.91992804466,-406415.3575252098,-6719.227151763472,-39.4764197872889,-55.15665074092983,2.3280319595243357,10,300.0,7.0,False
60.0,60.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,373200.26078537095,28455.733343459116,-7771.541383632447,72.24006313991458,62.93658461737476,9.194767657598838,10,150.0,4.0,False
60.0,60.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,365729.7211703883,23017.608541836562,-6553.487813752722,-185.38527598191513,11.15119925889306,8.190917840976693,10,150.0,4.0,False
60.0,60.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-83101.81421525277,29542.218273945455,-7023.02799244364,-74.80149162044208,51.70828120762687,12.864262668479652,10,150.0,4.0,False
60.0,60.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-81505.59476280506,-407373.3389700552,-6994.492173277162,-50.463497722723055,-48.79355978548182,8.736757440067148,10,150.0,4.0,False
60.0,61.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,365626.6837178819,21911.123713734,-6036.797747549133,-184.53110327739986,6.628637672673181,6.186899413072888,10,300.0,7.0,False
60.0,61.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,-83265.92310264724,29380.91917845898,-6978.055030014422,-76.68156075844614,47.108587332656015,0.2818209826766189,10,300.0,7.0,False
62.5,62.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373031.9597042534,30068.373339040547,-7107.800892410158,73.83393266850716,59.10774982105185,5.9702189813131055,10,80.0,2.0,False
62.5,62.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,365223.1964657996,23244.71391740087,-6558.6240516712205,-173.5894269091082,21.383549971074142,9.305010167806941,10,80.0,2.0,False
62.5,62.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81525.13427900917,-407110.0329605297,-6937.3773156763355,-51.81921036155947,-54.68422046853205,9.476667291204592,10,80.0,2.0,False
62.5,62.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83332.81689062483,29784.81673177107,-6924.51069008403,-73.0216913262009,52.52997085585776,9.393412613432801,10,80.0,2.0,False
65.0,65.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,365316.83556450263,23128.894921993284,-7709.393322424418,-167.91458572626354,29.445650352943936,8.450598539117209,10,150.0,4.0,False
65.0,65.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,364870.3009060243,23565.215410118028,-7174.8764197175715,-166.13089565383407,29.691497409983892,8.461771230835408,10,80.0,2.0,False
65.0,65.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-81934.73583134743,-407324.4528484172,-6737.615030256401,-48.98644872119366,-53.23532650618019,12.531534350133793,10,150.0,4.0,False
65.0,65.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,373380.31984764396,30088.776668272745,-6919.755661601966,73.49444721762195,55.5151917542329,11.706801431161399,10,150.0,4.0,False
65.0,65.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373352.8522208687,30074.668330837732,-7306.171237642505,73.0759624131446,58.98477819929588,8.120478223294388,10,80.0,2.0,False
65.0,65.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81301.06176622913,-407589.95608523797,-6915.9641970881785,-47.85884431691889,-54.90542709441883,7.2945982150123685,10,80.0,2.0,False
65.0,65.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83417.48253003875,29907.957790082346,-6946.582301952717,-71.72228432364207,53.53030018813108,5.013952588333776,10,80.0,2.0,False
67.5,67.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373647.4641513588,29682.020376842247,-6696.775827504104,75.21820045612444,58.005356351161545,7.495226611871837,10,80.0,2.0,False
67.5,67.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83831.60598957904,30067.827530791397,-6857.5138364252925,-77.04056379594745,54.30903842289724,6.017570165408469,10,80.0,2.0,False
67.5,67.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,364753.847303723,23273.68570732076,-7572.264530256851,-161.1715841282428,43.083071882306456,6.766201985573319,10,80.0,2.0,False
67.5,67.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81301.53086111722,-407619.8524696584,-6892.991635785961,-50.47377917628481,-57.066835950559586,7.964520682992767,10,80.0,2.0,False
70.0,71.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,-81852.93984407265,-406938.28477477224,-6614.537866686164,-57.10797179419478,-50.20661675295803,13.076674347337445,10,300.0,7.0,False
70.0,71.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,364563.64297162736,23494.38679408363,-6253.149549655033,-157.96504562847292,39.59819218138962,3.4964365777320525,10,300.0,7.0,False
70.0,70.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,364716.20821062254,23642.125579070904,-7673.760885602509,-154.3619597842367,50.3645689125592,-1.1294240298122586,10,150.0,4.0,False
70.0,71.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,-84020.37452030127,30192.30878429529,-7243.834668392855,-72.41503138135097,62.695362559911416,16.524458776863455,10,300.0,7.0,False
70.0,71.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,374167.10027371463,30867.892170185627,-7160.975107805715,76.33367955545987,49.89229657050807,10.321939763160046,10,300.0,7.0,False
70.0,70.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373848.66590110096,29469.750434073863,-6931.802017748552,74.31010583449948,52.293087280891456,6.668431860097726,10,80.0,2.0,False
70.0,70.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83952.86253951638,30310.412753672335,-6916.457672095646,-76.7034608104447,54.1137386699354,7.57927342210129,10,80.0,2.0,False
70.0,70.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81999.3482171644,-407643.9014645477,-6554.806532001007,-52.66880855632693,-57.56651978271745,6.566110360997877,10,80.0,2.0,False
70.0,70.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,364194.3208243573,23933.0962630402,-7199.4576980407755,-154.93192101115045,45.38628345980247,8.621586832414303,10,80.0,2.0,False
70.0,70.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,373744.48847281473,30871.516175577282,-6689.106327692993,69.01243066090495,52.45859859648039,4.409498983628333,10,150.0,4.0,False
72.5,72.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,364138.3624708931,23789.94494415897,-6818.741124262063,-148.48866320033264,57.92801414003649,3.8996818631054477,10,80.0,2.0,False
72.5,72.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-81908.58491897861,-407872.290817992,-6608.762391764928,-54.67762016552292,-55.42729548402322,7.191410530373827,10,80.0,2.0,False
72.5,72.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373961.47101177817,30109.38653471541,-7275.947537516976,71.8387646013094,58.97025093416852,6.910764491870865,10,80.0,2.0,False
72.5,72.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-83981.39961501236,30301.944332293784,-6939.636216014629,-74.25550068546421,57.73556907132956,9.622628148028578,10,80.0,2.0,False
75.0,75.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,373994.4146895218,30967.888169200833,-6945.1019668475765,70.8013559876092,57.94319126102794,4.910175959948406,10,80.0,2.0,False
75.0,75.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-84211.62666751325,30442.027757766526,-7042.4120475169275,-71.97481571540172,56.352231938443424,5.907071348455116,10,80.0,2.0,False
75.0,75.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-84113.65775884989,30297.65646372777,-6861.896140273276,-70.552852406753,50.984112754484855,7.232639222346469,10,150.0,4.0,False
75.0,75.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-82842.16145993728,-407857.77611484705,-6791.697098496445,-51.2079136196001,-54.22059530534732,5.4121274464507785,10,80.0,2.0,False
75.0,75.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,363605.76355095353,25160.496604713517,-6510.536703337628,-140.08433964197843,65.77923922173808,12.420868463180568,10,80.0,2.0,False
75.0,75.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,374135.4697182047,30351.393461047355,-6800.425013115305,77.63473523684958,55.309080578893024,-0.3403357332333252,10,150.0,4.0,False
75.0,75.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-82643.13742218069,-407915.88998896844,-5881.5384041972075,-51.203336336709725,-62.023039826986754,4.761005926488016,10,150.0,4.0,False
75.0,75.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,363387.69707260287,23131.60109830206,-6688.737866277173,-140.61912893604406,65.81955571770128,8.50197022451538,10,150.0,4.0,False
75.0,75.8,RADAR_B,RADAR_B-CL-75-0,CLUTTER,106846.06696985179,-629336.4411724082,-5465.567924823595,17.980082955950497,-0.1904520392928369,0.6022780920564593,2,1000.0,15.0,True
77.5,77.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-84389.7522824161,30615.383031373134,-6927.740514299554,-74.28461368131988,57.53604055592262,7.4183938530801985,10,80.0,2.0,False
77.5,77.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-82709.76500866971,-407979.13284841564,-7348.579765561708,-54.80201919246139,-55.428586312640235,8.451204291953434,10,80.0,2.0,False
77.5,77.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,363250.00374260853,24841.5372086071,-6676.493250234777,-135.94890571455159,74.07338301908396,9.175752337665179,10,80.0,2.0,False
77.5,77.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,374501.9795066389,30599.598627632553,-6364.793594586845,74.18513003322437,55.45570482859805,7.288597810727401,10,80.0,2.0,False
80.0,80.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-84702.81663319543,30869.859363717736,-6790.764351649642,-76.63311534499418,57.3024905519957,5.884954102549633,10,80.0,2.0,False
80.0,80.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,374515.47926487203,30541.80959470138,-7111.821040822101,77.81500995702817,59.0941069902476,5.899215958569879,10,80.0,2.0,False
80.0,80.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-82464.47986665159,-408304.504502338,-6847.777949370949,-54.75870407909081,-56.476366823377326,9.477061896608308,10,80.0,2.0,False
80.0,81.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,-84214.29674587132,-408306.8837067182,-5670.986793279623,-50.44817998650119,-49.88675147075452,1.2895109419410442,10,300.0,7.0,False
80.0,81.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,363122.1645197865,24489.20458672888,-5706.721420738319,-123.87222768957317,77.1429234670795,-0.7620980074096941,10,300.0,7.0,False
80.0,81.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,374331.72680007067,30940.026633366415,-7798.720081847579,79.55991957578684,29.70829590589981,18.947213404473892,10,300.0,7.0,False
80.0,80.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-82266.35327257242,-408365.5463129727,-6873.796359793821,-54.39168767372108,-58.281680281347434,1.344133220263311,10,150.0,4.0,False
80.0,80.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-84760.42666385327,30797.688823670713,-6847.07170995459,-74.20655407256771,61.012704926893306,10.793570423227377,10,150.0,4.0,False
80.0,80.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,374627.8578236685,31483.39323803098,-6856.216038671579,83.31123351874025,68.94668615497201,7.644862010176526,10,150.0,4.0,False
80.0,80.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,362937.69281627453,24403.611852575483,-7189.851776053906,-124.43200492887077,87.27762342999729,7.439208385745661,10,150.0,4.0,False
82.5,82.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,374796.3550343321,30925.826445533883,-6565.432284528245,74.91475496751809,57.476121327431095,9.187432948184922,10,80.0,2.0,False
82.5,82.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-83272.02237931694,-408253.6855982959,-6792.815832951031,-55.43182630449504,-55.764812346867025,7.393029937393256,10,80.0,2.0,False
82.5,82.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-84836.5543210366,30927.399403415104,-6750.336684114322,-78.56074818334196,57.16025185321768,10.016452820810613,10,80.0,2.0,False
82.5,82.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,362465.3697207928,24495.81894924886,-6627.897676857071,-120.04829328453528,93.4538877526925,8.40650156981629,10,80.0,2.0,False
85.0,85.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-84980.43700640627,30954.943355200638,-6901.823186083812,-76.73195300546611,56.950000073679334,9.560333269723037,10,150.0,4.0,False
85.0,85.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,362068.73940126004,24614.069788382316,-6928.629086498863,-118.05079623533591,105.66256781528831,9.195434448404752,10,150.0,4.0,False
85.0,85.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,374945.85409896175,31249.091693420316,-7339.062985550591,75.44819886779116,61.51623886752378,8.567602446569989,10,80.0,2.0,False
85.0,85.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,362243.9708291267,24685.96576207673,-6778.025674315823,-113.41391028478779,108.11501124462653,5.788840471243897,10,80.0,2.0,False
85.0,85.8,RADAR_B,RADAR_B-HEDEF_2,HEDEF_2,375083.9124756966,31028.053498563404,-7454.833314210603,84.36107907267377,55.53941254954617,9.222845642033686,10,150.0,4.0,False
85.0,85.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-83892.95130826475,-408194.1356710906,-6818.121241460014,-55.823576696228315,-63.37424313808707,8.729528627049634,10,150.0,4.0,False
85.0,85.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-82475.04359906749,-408582.41633747495,-7001.8649719827645,-58.661451496788146,-58.49694748200621,8.028025943637621,10,80.0,2.0,False
87.5,87.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-85346.7711626392,31175.20625399885,-6665.663278536347,-80.83462530381024,57.30369178576989,12.05930043020093,10,80.0,2.0,False
87.5,87.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,374936.7359815649,31361.19218746226,-6838.097379714431,80.92009799478366,55.368620041048025,8.704904017692384,10,80.0,2.0,False
87.5,87.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-82889.84960782509,-408843.83770522685,-6926.4465909565515,-56.47372638447963,-61.48349636899992,9.174949673103354,10,80.0,2.0,False
87.5,87.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,361915.49759208097,25099.7960880708,-6824.8283709424095,-104.21828226230507,116.83425243318779,9.42130168065402,10,80.0,2.0,False
90.0,91.5,RADAR_C,RADAR_C-HEDEF_3,HEDEF_3,-84005.11643222091,-409155.06828082167,-6194.203129355706,-67.27871458173756,-55.490651055954686,20.377469361019457,10,300.0,7.0,False
90.0,91.5,RADAR_C,RADAR_C-HEDEF_2,HEDEF_2,375109.2931205303,31623.785405088143,-6721.576960982288,65.38637665444953,64.98960370609332,2.0989316694935978,10,300.0,7.0,False
90.0,91.5,RADAR_C,RADAR_C-HEDEF_1,HEDEF_1,-86091.5994864299,31520.3187466499,-7000.560683340774,-87.6655060395386,60.79789836544522,9.944520305236221,10,300.0,7.0,False
90.0,90.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,375345.9222110164,31625.55105347373,-6864.417167641583,78.19435692340609,58.889653308140765,10.376472584445807,10,80.0,2.0,False
90.0,90.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,361676.6575828271,24611.59028127983,-7077.537772755348,-101.83044457410676,122.25152471969916,7.7650110488971595,10,80.0,2.0,False
90.0,90.3,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-85431.69795024923,31294.781419102466,-6787.3713419537935,-75.2016063678109,58.77980044416923,6.669919982924297,10,80.0,2.0,False
90.0,90.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-83101.71482108675,-408743.79278881155,-6144.204331344182,-61.619220352811624,-54.57236632537754,9.558677283195179,10,80.0,2.0,False
90.0,90.8,RADAR_B,RADAR_B-HEDEF_4,HEDEF_4,361503.9946439219,24651.42844355245,-7646.273578055864,-102.96835684583054,117.18095319614702,11.52231201008974,10,150.0,4.0,False
90.0,90.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-83478.17499530934,-408890.57392421376,-6311.317467278188,-53.08290453232898,-58.249789329923516,12.07776533345597,10,150.0,4.0,False
90.0,90.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-85519.82352705699,31295.143004079426,-6915.85344547465,-80.26132947954393,59.629581631821594,7.285582967848793,10,150.0,4.0,False
90.0,91.5,RADAR_C,RADAR_C-HEDEF_4,HEDEF_4,361579.72637986555,25511.41104759678,-5366.814047530652,-96.62034303270507,117.451521366321,3.8513591326569427,10,300.0,7.0,False
92.5,92.8,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,375612.289514923,31005.511122452186,-6362.839902572473,77.59692505985554,60.66370085849865,8.368920598869334,10,80.0,2.0,False
92.5,92.8,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,361221.89460253366,25628.920075511098,-6021.614938633571,-91.38574585096092,133.56928454052024,11.911489267648182,10,80.0,2.0,False
92.5,92.8,RADAR_A,RADAR_A-HEDEF_1,HEDEF_1,-85692.65028485676,31430.458171443865,-6916.739437114974,-79.04686151230716,61.30544284148975,7.812023851279589,10,80.0,2.0,False
92.5,92.8,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-83446.08882864418,-409005.2650791323,-7048.494239522807,-62.59603830614811,-58.43337499156403,10.511920804653528,10,80.0,2.0,False
95.0,95.3,RADAR_A,RADAR_A-HEDEF_2,HEDEF_2,375751.01665785094,31980.791720551213,-6889.048690913332,74.03542379703634,54.99549458842436,7.580849869962685,10,80.0,2.0,False
95.0,95.3,RADAR_A,RADAR_A-HEDEF_3,HEDEF_3,-83127.30060528888,-409309.05827694276,-6227.3978713816205,-61.54710160213577,-58.51778896759961,9.527235771268991,10,80.0,2.0,False
95.0,95.8,RADAR_B,RADAR_B-HEDEF_1,HEDEF_1,-85926.37782710024,31679.231270059976,-6721.106304638696,-82.41029298103352,62.293371097093896,12.235234338326354,10,150.0,4.0,False
95.0,95.8,RADAR_B,RADAR_B-HEDEF_3,HEDEF_3,-84445.3918837584,-409098.85506721947,-5654.455176538872,-56.54723065238419,-58.888662761757004,10.330679790546094,10,150.0,4.0,False
95.0,95.3,RADAR_A,RADAR_A-HEDEF_4,HEDEF_4,360840.7633986438,25463.48133610952,-6601.018428592116,-87.4357240562243,139.57589247561515,12.360601677318929,10,80.0,2.0,False
